ID,irt_difficulty,score_var,split
f4_r1610,-5.472862720489502,SubjectiveLit,train-None
f3_r505,-1.1145448684692383,SubjectiveLit,train-None
f5_r1561,-3.68257999420166,SubjectiveLit,train-None
f2_r1289,-6.2215657234191895,SubjectiveLit,train-None
f3_r544,1.9292882680892944,SubjectiveLit,train-None
f4_r1679,-4.528571605682373,SubjectiveLit,train-None
f2_r1644,5.537847995758057,SubjectiveLit,train-None
f3_r979,-6.073845863342285,SubjectiveLit,train-None
f5_r130,-7.012688159942627,SubjectiveLit,train-None
f2_r145,-2.3545877933502197,SubjectiveLit,train-None
f5_r1505,-3.2747466564178467,SubjectiveLit,train-None
f3_r525,-0.23092658817768097,SubjectiveLit,train-None
f5_r60,-4.82760763168335,SubjectiveLit,train-None
f4_r536,-4.022557258605957,SubjectiveLit,train-None
f3_r1020,9.019261360168457,SubjectiveLit,train-None
f5_r518,12.390533447265625,SubjectiveLit,train-None
f4_r1665,-7.63211727142334,SubjectiveLit,train-None
f4_r720,-5.770490646362305,SubjectiveLit,train-None
f2_r410,-11.81662368774414,SubjectiveLit,train-None
f2_r1690,-13.357515335083008,SubjectiveLit,train-None
f5_r201,-10.003175735473633,SubjectiveLit,train-None
f2_r1153,11.24479866027832,SubjectiveLit,train-None
f3_r45,-0.383895605802536,SubjectiveLit,train-None
f4_r1018,10.24937915802002,SubjectiveLit,train-None
f3_r696,-6.04303503036499,SubjectiveLit,train-None
f4_r764,-2.4495344161987305,SubjectiveLit,train-None
f3_r503,7.227263450622559,SubjectiveLit,train-None
f2_r286,7.096778392791748,SubjectiveLit,train-None
f2_r122,7.110625267028809,SubjectiveLit,train-None
f2_r249,11.117776870727539,SubjectiveLit,train-None
f3_r1485,2.279975652694702,SubjectiveLit,train-None
f5_r1591,-2.346653461456299,SubjectiveLit,train-None
f2_r1321,0.2639041244983673,SubjectiveLit,train-None
f3_r894,8.460929870605469,SubjectiveLit,train-None
f5_r617,3.622730255126953,SubjectiveLit,train-None
f3_r991,-5.203227519989014,SubjectiveLit,train-None
f3_r535,9.293750762939453,SubjectiveLit,train-None
f2_r1177,-6.414170742034912,SubjectiveLit,train-None
f3_r1348,-2.865126132965088,SubjectiveLit,train-None
f5_r830,-11.756762504577637,SubjectiveLit,train-None
f3_r757,-1.6200541257858276,SubjectiveLit,train-None
f5_r1325,-9.773365020751953,SubjectiveLit,train-None
f5_r1679,-2.427708625793457,SubjectiveLit,train-None
f5_r1667,-17.25054168701172,SubjectiveLit,train-None
f3_r517,-6.442331314086914,SubjectiveLit,train-None
f4_r1189,-7.847743988037109,SubjectiveLit,train-None
f4_r12,-4.3986616134643555,SubjectiveLit,train-None
f2_r579,-5.184412479400635,SubjectiveLit,train-None
f4_r1465,1.3535171747207642,SubjectiveLit,train-None
f3_r545,-2.9859659671783447,SubjectiveLit,train-None
f4_r442,-6.275243282318115,SubjectiveLit,train-None
f4_r313,10.580501556396484,SubjectiveLit,train-None
f5_r809,5.682349681854248,SubjectiveLit,train-None
f5_r138,5.820895671844482,SubjectiveLit,train-None
f4_r1435,-11.504241943359375,SubjectiveLit,train-None
f5_r888,-15.85550308227539,SubjectiveLit,train-None
f3_r1240,-9.046804428100586,SubjectiveLit,train-None
f3_r661,-4.369711875915527,SubjectiveLit,train-None
f2_r497,-6.1239094734191895,SubjectiveLit,train-None
f4_r1280,6.8208208084106445,SubjectiveLit,train-None
f4_r58,2.8960061073303223,SubjectiveLit,train-None
f2_r627,10.60439682006836,SubjectiveLit,train-None
f4_r620,-2.844122886657715,SubjectiveLit,train-None
f5_r1436,1.8792887926101685,SubjectiveLit,train-None
f4_r1545,-7.54592752456665,SubjectiveLit,train-None
f2_r84,3.034830093383789,SubjectiveLit,train-None
f3_r873,10.87159252166748,SubjectiveLit,train-None
f3_r1396,-7.13320255279541,SubjectiveLit,train-None
f4_r298,-10.214966773986816,SubjectiveLit,train-None
f3_r735,6.108255863189697,SubjectiveLit,train-None
f2_r815,-9.509132385253906,SubjectiveLit,train-None
f5_r196,-13.914678573608398,SubjectiveLit,train-None
f4_r1316,-12.366384506225586,SubjectiveLit,train-None
f5_r1169,1.7483696937561035,SubjectiveLit,train-None
f2_r1561,0.01816207729279995,SubjectiveLit,train-None
f5_r1486,4.111135482788086,SubjectiveLit,train-None
f5_r1218,-14.935296058654785,SubjectiveLit,train-None
f3_r365,-1.011177897453308,SubjectiveLit,train-None
f5_r1412,1.3706936836242676,SubjectiveLit,train-None
f3_r974,2.399756908416748,SubjectiveLit,train-None
f3_r171,12.835844993591309,SubjectiveLit,train-None
f3_r821,-3.5354373455047607,SubjectiveLit,train-None
f3_r426,-13.391369819641113,SubjectiveLit,train-None
f3_r319,-4.496319770812988,SubjectiveLit,train-None
f5_r1371,-6.07537841796875,SubjectiveLit,train-None
f2_r1040,5.9862895011901855,SubjectiveLit,train-None
f2_r1030,0.2917966842651367,SubjectiveLit,train-None
f3_r1401,-11.9608793258667,SubjectiveLit,train-None
f4_r93,-11.311958312988281,SubjectiveLit,train-None
f5_r64,4.523865222930908,SubjectiveLit,train-None
f4_r1472,-5.946760654449463,SubjectiveLit,train-None
f3_r885,-12.299429893493652,SubjectiveLit,train-None
f4_r297,-7.108479022979736,SubjectiveLit,train-None
f3_r423,5.623736381530762,SubjectiveLit,train-None
f5_r1029,-10.746981620788574,SubjectiveLit,train-None
f4_r632,-8.398366928100586,SubjectiveLit,train-None
f5_r927,-1.768202543258667,SubjectiveLit,train-None
f5_r1279,-4.819066047668457,SubjectiveLit,train-None
f4_r1401,13.89593505859375,SubjectiveLit,train-None
f2_r288,-7.799728870391846,SubjectiveLit,train-None
f2_r319,-1.969439148902893,SubjectiveLit,train-None
f2_r1314,-9.591779708862305,SubjectiveLit,train-None
f3_r1395,11.24928092956543,SubjectiveLit,train-None
f2_r764,-3.990191698074341,SubjectiveLit,train-None
f3_r523,-5.822544097900391,SubjectiveLit,train-None
f2_r1508,-4.684568405151367,SubjectiveLit,train-None
f3_r716,-13.811034202575684,SubjectiveLit,train-None
f3_r255,-9.096901893615723,SubjectiveLit,train-None
f4_r512,-5.10211706161499,SubjectiveLit,train-None
f5_r709,-0.6951833963394165,SubjectiveLit,train-None
f5_r1372,7.166066646575928,SubjectiveLit,train-None
f5_r523,7.897385120391846,SubjectiveLit,train-None
f4_r1024,11.68179988861084,SubjectiveLit,train-None
f4_r460,10.998979568481445,SubjectiveLit,train-None
f5_r1125,-0.4568042457103729,SubjectiveLit,train-None
f5_r450,9.747421264648438,SubjectiveLit,train-None
f3_r1641,-5.151302337646484,SubjectiveLit,train-None
f2_r100,-6.67559289932251,SubjectiveLit,train-None
f2_r587,-4.812500476837158,SubjectiveLit,train-None
f5_r873,7.918933868408203,SubjectiveLit,train-None
f3_r1004,-4.950335502624512,SubjectiveLit,train-None
f4_r641,-10.293975830078125,SubjectiveLit,train-None
f5_r339,-6.00824499130249,SubjectiveLit,train-None
f3_r320,-13.945886611938477,SubjectiveLit,train-None
f4_r1203,0.1619739532470703,SubjectiveLit,train-None
f2_r1221,7.245930194854736,SubjectiveLit,train-None
f4_r861,-3.781053066253662,SubjectiveLit,train-None
f5_r1087,-1.2836041450500488,SubjectiveLit,train-None
f4_r1142,8.801545143127441,SubjectiveLit,train-None
f4_r1290,4.363335609436035,SubjectiveLit,train-None
f4_r1086,5.207582950592041,SubjectiveLit,train-None
f5_r1207,11.453920364379883,SubjectiveLit,train-None
f3_r916,-7.591817378997803,SubjectiveLit,train-None
f4_r1567,-2.3622846603393555,SubjectiveLit,train-None
f3_r942,-1.5168440341949463,SubjectiveLit,train-None
f2_r82,-4.403542518615723,SubjectiveLit,train-None
f2_r2,-5.144454479217529,SubjectiveLit,train-None
f3_r342,-12.76877498626709,SubjectiveLit,train-None
f5_r1182,-6.8198699951171875,SubjectiveLit,train-None
f4_r1587,-7.492358207702637,SubjectiveLit,train-None
f5_r89,-3.783482551574707,SubjectiveLit,train-None
f4_r658,-9.837484359741211,SubjectiveLit,train-None
f4_r1496,-9.082959175109863,SubjectiveLit,train-None
f5_r1614,-7.546082019805908,SubjectiveLit,train-None
f3_r180,-0.3491487503051758,SubjectiveLit,train-None
f2_r1042,-3.6567909717559814,SubjectiveLit,train-None
f4_r355,-8.901424407958984,SubjectiveLit,train-None
f2_r195,-3.623283863067627,SubjectiveLit,train-None
f2_r113,-7.139619827270508,SubjectiveLit,train-None
f5_r6,3.3872010707855225,SubjectiveLit,train-None
f5_r1392,-7.94370698928833,SubjectiveLit,train-None
f5_r1385,7.958424091339111,SubjectiveLit,train-None
f3_r969,-13.740378379821777,SubjectiveLit,train-None
f5_r1548,1.118445634841919,SubjectiveLit,train-None
f4_r59,-8.260940551757812,SubjectiveLit,train-None
f4_r778,0.6486981511116028,SubjectiveLit,train-None
f2_r1212,-10.481307983398438,SubjectiveLit,train-None
f5_r1531,-10.156644821166992,SubjectiveLit,train-None
f2_r1096,-3.9057507514953613,SubjectiveLit,train-None
