ID,irt_difficulty,score_var,split
f4_r483,6.023316860198975,Anxiety,train-None
f2_r84,-15.080507278442383,Anxiety,train-None
f2_r1394,5.191988945007324,Anxiety,train-None
f2_r715,-3.1716554164886475,Anxiety,train-None
f4_r1313,-8.980685234069824,Anxiety,train-None
f4_r836,1.2158784866333008,Anxiety,train-None
f5_r74,2.278956890106201,Anxiety,train-None
f3_r1342,-0.07532275468111038,Anxiety,train-None
f3_r907,-1.5929070711135864,Anxiety,train-None
f2_r984,0.5096575021743774,Anxiety,train-None
f5_r1462,-7.137301921844482,Anxiety,train-None
f5_r309,0.7350163459777832,Anxiety,train-None
f4_r1087,1.1192820072174072,Anxiety,train-None
f2_r559,-6.15125036239624,Anxiety,train-None
f2_r804,-5.512821197509766,Anxiety,train-None
f4_r1557,-0.39219045639038086,Anxiety,train-None
f5_r1416,-4.06758975982666,Anxiety,train-None
f5_r748,0.30011042952537537,Anxiety,train-None
f2_r1101,-9.042265892028809,Anxiety,train-None
f5_r1095,0.8372642397880554,Anxiety,train-None
f2_r427,1.7931469678878784,Anxiety,train-None
f3_r908,3.557558059692383,Anxiety,train-None
f3_r640,-14.999066352844238,Anxiety,train-None
f5_r1158,-2.064852476119995,Anxiety,train-None
f2_r1499,-12.597844123840332,Anxiety,train-None
f4_r781,0.578786313533783,Anxiety,train-None
f2_r1475,3.1935555934906006,Anxiety,train-None
f3_r1449,5.062195301055908,Anxiety,train-None
f3_r967,0.8728319406509399,Anxiety,train-None
f3_r1505,-10.394646644592285,Anxiety,train-None
f2_r1132,-1.4770749807357788,Anxiety,train-None
f3_r209,8.958091735839844,Anxiety,train-None
f2_r604,1.9505672454833984,Anxiety,train-None
f5_r1550,-1.3969168663024902,Anxiety,train-None
f2_r1571,0.4246898293495178,Anxiety,train-None
f4_r1482,3.4441514015197754,Anxiety,train-None
f5_r1000,4.363853931427002,Anxiety,train-None
f3_r495,0.6811594367027283,Anxiety,train-None
f2_r1150,-0.49604013562202454,Anxiety,train-None
f5_r527,1.5310076475143433,Anxiety,train-None
f5_r85,2.033609628677368,Anxiety,train-None
f2_r1050,5.098229885101318,Anxiety,train-None
f2_r146,-9.593655586242676,Anxiety,train-None
f4_r1638,-1.5203696489334106,Anxiety,train-None
f2_r1373,-3.3057329654693604,Anxiety,train-None
f4_r1355,-1.044512391090393,Anxiety,train-None
f2_r291,3.0850095748901367,Anxiety,train-None
f4_r1419,3.1121091842651367,Anxiety,train-None
f4_r635,5.428237438201904,Anxiety,train-None
f2_r1525,3.227708578109741,Anxiety,train-None
f2_r1059,0.13597121834754944,Anxiety,train-None
f3_r1566,2.49708890914917,Anxiety,train-None
f4_r1258,1.538057565689087,Anxiety,train-None
f4_r1299,-1.4606701135635376,Anxiety,train-None
f5_r345,0.7427787780761719,Anxiety,train-None
f3_r230,-1.8734698295593262,Anxiety,train-None
f2_r1630,-2.1129820346832275,Anxiety,train-None
f4_r1641,-0.8688979744911194,Anxiety,train-None
f3_r1622,2.561530351638794,Anxiety,train-None
f2_r695,-7.446377277374268,Anxiety,train-None
f3_r1334,6.688914775848389,Anxiety,train-None
f5_r92,13.478311538696289,Anxiety,train-None
f5_r1198,-3.6990771293640137,Anxiety,train-None
f2_r479,-5.2183403968811035,Anxiety,train-None
f2_r634,-0.31552213430404663,Anxiety,train-None
f4_r287,-8.633780479431152,Anxiety,train-None
f2_r1543,-16.70124053955078,Anxiety,train-None
f3_r320,4.525664806365967,Anxiety,train-None
f3_r545,1.731221079826355,Anxiety,train-None
f4_r30,-5.911264419555664,Anxiety,train-None
f3_r312,-5.97064733505249,Anxiety,train-None
f3_r282,-10.510385513305664,Anxiety,train-None
f2_r1450,-2.166846513748169,Anxiety,train-None
f2_r1585,-3.300340414047241,Anxiety,train-None
f3_r1197,0.4537350833415985,Anxiety,train-None
f5_r560,0.4601149260997772,Anxiety,train-None
f2_r441,2.2744057178497314,Anxiety,train-None
f3_r48,-8.19283676147461,Anxiety,train-None
f3_r1365,-4.794595241546631,Anxiety,train-None
f3_r394,6.492981910705566,Anxiety,train-None
f4_r161,-0.5954116582870483,Anxiety,train-None
f3_r1016,-17.412704467773438,Anxiety,train-None
f3_r1014,-1.4248671531677246,Anxiety,train-None
f3_r1413,-5.063403129577637,Anxiety,train-None
f5_r1066,6.197292804718018,Anxiety,train-None
f2_r299,-1.0458977222442627,Anxiety,train-None
f4_r770,-0.10634598135948181,Anxiety,train-None
f2_r1116,4.485490322113037,Anxiety,train-None
f4_r1677,-7.665533542633057,Anxiety,train-None
f5_r1499,4.400800704956055,Anxiety,train-None
f2_r320,0.677150309085846,Anxiety,train-None
f3_r1039,0.07314798980951309,Anxiety,train-None
f3_r235,-1.459706425666809,Anxiety,train-None
f2_r309,2.0806374549865723,Anxiety,train-None
f2_r40,0.19473528861999512,Anxiety,train-None
f4_r1100,-5.21956205368042,Anxiety,train-None
f5_r1056,3.2854700088500977,Anxiety,train-None
f2_r139,-0.30503714084625244,Anxiety,train-None
f2_r1577,-0.9614819884300232,Anxiety,train-None
f4_r263,-1.4666866064071655,Anxiety,train-None
f5_r1118,-11.473448753356934,Anxiety,train-None
f3_r1009,-1.9862868785858154,Anxiety,train-None
f5_r76,-1.5207974910736084,Anxiety,train-None
f3_r1495,-13.367134094238281,Anxiety,train-None
f2_r981,2.2064638137817383,Anxiety,train-None
f2_r870,2.1347429752349854,Anxiety,train-None
f3_r233,-0.8065406680107117,Anxiety,train-None
f5_r525,0.5880885720252991,Anxiety,train-None
f2_r566,12.101318359375,Anxiety,train-None
f4_r1086,-17.09484100341797,Anxiety,train-None
f4_r255,2.9495599269866943,Anxiety,train-None
f3_r416,11.532402992248535,Anxiety,train-None
f5_r324,-1.9250332117080688,Anxiety,train-None
f4_r1687,-10.35897445678711,Anxiety,train-None
f4_r241,5.2104058265686035,Anxiety,train-None
f5_r496,-9.985814094543457,Anxiety,train-None
f2_r172,-14.568142890930176,Anxiety,train-None
f3_r1271,-1.0501036643981934,Anxiety,train-None
f3_r98,-2.7878100872039795,Anxiety,train-None
f3_r1584,-17.712121963500977,Anxiety,train-None
f4_r857,4.0224738121032715,Anxiety,train-None
f4_r1623,2.664588689804077,Anxiety,train-None
f4_r210,-5.093384265899658,Anxiety,train-None
f4_r739,-13.398833274841309,Anxiety,train-None
f3_r844,1.802485704421997,Anxiety,train-None
f5_r52,4.326991558074951,Anxiety,train-None
f2_r240,3.3991785049438477,Anxiety,train-None
f5_r1335,-12.686787605285645,Anxiety,train-None
f3_r1414,-11.895612716674805,Anxiety,train-None
f4_r73,-6.075761795043945,Anxiety,train-None
f3_r724,1.7177037000656128,Anxiety,train-None
f4_r864,-9.233710289001465,Anxiety,train-None
f5_r479,0.23264160752296448,Anxiety,train-None
f3_r977,0.2618597149848938,Anxiety,train-None
f4_r1610,-0.07544107735157013,Anxiety,train-None
f3_r418,5.078606128692627,Anxiety,train-None
f4_r946,2.513904094696045,Anxiety,train-None
f3_r1198,2.269742012023926,Anxiety,train-None
f4_r783,-0.9834679365158081,Anxiety,train-None
f3_r1563,-14.1451997756958,Anxiety,train-None
f4_r386,1.9939801692962646,Anxiety,train-None
f2_r816,-15.06222915649414,Anxiety,train-None
f3_r75,6.508901119232178,Anxiety,train-None
f3_r245,0.9716593623161316,Anxiety,train-None
f2_r1645,-3.143580436706543,Anxiety,train-None
f2_r216,0.4919983744621277,Anxiety,train-None
f4_r761,1.6846803426742554,Anxiety,train-None
f2_r533,0.926262378692627,Anxiety,train-None
f4_r1438,-1.6602909564971924,Anxiety,train-None
f5_r222,-11.352606773376465,Anxiety,train-None
f3_r434,2.1639902591705322,Anxiety,train-None
f4_r40,-4.647439002990723,Anxiety,train-None
