ID,irt_difficulty,score_var,split
f2_r59,-5.551046371459961,TrustPhys,train-Constant
f4_r1426,2.0471677780151367,TrustPhys,train-Constant
f5_r1158,-3.507481575012207,TrustPhys,train-Constant
f2_r1499,-1.7716820240020752,TrustPhys,train-Constant
f4_r781,2.2472798824310303,TrustPhys,train-Constant
f2_r1475,-1.6556479930877686,TrustPhys,train-Constant
f2_r900,4.966638088226318,TrustPhys,train-Constant
f4_r1121,-0.17904114723205566,TrustPhys,train-Constant
f3_r1449,-3.248865842819214,TrustPhys,train-Constant
f4_r265,4.768190860748291,TrustPhys,train-Constant
f3_r967,0.46603843569755554,TrustPhys,train-Constant
f3_r1505,0.5353918671607971,TrustPhys,train-Constant
f2_r1132,-0.8621329069137573,TrustPhys,train-Constant
f3_r209,-2.209235668182373,TrustPhys,train-Constant
f4_r103,-8.712688446044922,TrustPhys,train-Constant
f2_r604,-2.8976964950561523,TrustPhys,train-Constant
f2_r618,6.197017669677734,TrustPhys,train-Constant
f5_r1550,-7.949440002441406,TrustPhys,train-Constant
f3_r495,1.1928187608718872,TrustPhys,train-Constant
f3_r263,8.140481948852539,TrustPhys,train-Constant
f4_r1250,3.793252944946289,TrustPhys,train-Constant
f5_r159,3.169135093688965,TrustPhys,train-Constant
f2_r146,-6.364981651306152,TrustPhys,train-Constant
f3_r1406,3.9559237957000732,TrustPhys,train-Constant
f5_r943,4.675171375274658,TrustPhys,train-Constant
f5_r1184,-3.2096784114837646,TrustPhys,train-Constant
f3_r375,0.1583198606967926,TrustPhys,train-Constant
f4_r1355,-4.106474876403809,TrustPhys,train-Constant
f3_r1453,-8.821574211120605,TrustPhys,train-Constant
f4_r635,-1.3939632177352905,TrustPhys,train-Constant
f2_r1525,-3.1804442405700684,TrustPhys,train-Constant
f5_r912,-8.377623558044434,TrustPhys,train-Constant
f4_r101,-3.350970983505249,TrustPhys,train-Constant
f4_r225,0.5904614925384521,TrustPhys,train-Constant
f5_r345,-7.001492023468018,TrustPhys,train-Constant
f2_r1630,-5.23530912399292,TrustPhys,train-Constant
f5_r830,-4.248103618621826,TrustPhys,train-Constant
f4_r1641,-5.556994438171387,TrustPhys,train-Constant
f2_r503,10.245415687561035,TrustPhys,train-Constant
f3_r1334,6.638123989105225,TrustPhys,train-Constant
