epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.6060	0.6671	0.7821	0.5855	0.6859	0.7780
2	0.5730	0.7098	0.7963	0.5600	0.7106	0.7886
3	0.5637	0.7162	0.7965	0.5579	0.7118	0.7870
4	0.5546	0.7159	0.8058	0.5557	0.7224	0.7966
5	0.5459	0.7216	0.8111	0.5439	0.7294	0.8008
6	0.5455	0.7323	0.8167	0.5415	0.7235	0.7990
7	0.5335	0.7394	0.8186	0.5460	0.7282	0.7928
8	0.5378	0.7256	0.8235	0.5370	0.7341	0.7979
9	0.5300	0.7384	0.8275	0.5342	0.7365	0.8025
10	0.5207	0.7468	0.8333	0.5278	0.7388	0.8056
11	0.5183	0.7441	0.8362	0.5410	0.7294	0.8002
12	0.5161	0.7502	0.8321	0.5739	0.7047	0.7992
13	0.5103	0.7532	0.8521	0.5388	0.7471	0.8034
14	0.5054	0.7552	0.8515	0.5586	0.7306	0.7938
15	0.5042	0.7539	0.8590	0.5568	0.7318	0.8005
