epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.6791	0.5739	0.7825	0.6416	0.6412	0.6864
2	0.6035	0.6717	0.8302	0.6272	0.6482	0.7162
3	0.5677	0.6976	0.8558	0.6193	0.6588	0.7251
4	0.5317	0.7258	0.8782	0.6281	0.6553	0.7174
5	0.5133	0.7473	0.8860	0.6368	0.6588	0.7275
6	0.4936	0.7577	0.9032	0.6339	0.6541	0.7142
7	0.4686	0.7685	0.9130	0.6601	0.6494	0.7165
8	0.4551	0.7755	0.9259	0.6591	0.6541	0.7040
9	0.4436	0.7863	0.9297	0.6640	0.6529	0.7099
10	0.4490	0.7809	0.9412	0.6706	0.6447	0.7104
11	0.4316	0.7893	0.9476	0.6803	0.6494	0.7024
12	0.4171	0.8051	0.9508	0.6753	0.6471	0.7108
13	0.4000	0.8132	0.9537	0.6853	0.6518	0.7110
14	0.3998	0.8075	0.9582	0.6985	0.6506	0.7096
15	0.3868	0.8155	0.9567	0.7447	0.6506	0.6976
