epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.8765	0.5160	0.5780	0.7036	0.4964	0.5152
2	0.7178	0.5406	0.6300	0.6938	0.4964	0.4732
3	0.7006	0.5259	0.6726	0.6884	0.5432	0.4775
4	0.6783	0.5714	0.6997	0.7303	0.3543	0.4886
5	0.6985	0.5320	0.7168	0.7325	0.3543	0.4833
6	0.6692	0.5800	0.7054	0.6557	0.6511	0.5121
7	0.6808	0.5382	0.7735	0.7170	0.4029	0.5024
8	0.6716	0.5800	0.7869	0.6972	0.5144	0.5142
9	0.6694	0.6022	0.7982	0.6971	0.5162	0.4880
10	0.6514	0.5924	0.8118	0.6793	0.5953	0.4991
11	0.6379	0.6219	0.8282	0.7406	0.4406	0.4993
12	0.6284	0.6293	0.8530	0.6810	0.5953	0.5065
13	0.6257	0.6539	0.8797	0.7408	0.4496	0.5046
14	0.6204	0.6478	0.8952	0.7331	0.4550	0.4870
15	0.5840	0.6761	0.9148	0.7174	0.5054	0.4940
