epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.8041	0.4942	0.6064	0.6940	0.4764	0.6262
2	0.6936	0.5353	0.6329	0.6783	0.5649	0.6357
3	0.6895	0.5569	0.6563	0.6766	0.5967	0.6383
4	0.6794	0.5684	0.6834	0.6678	0.6238	0.6780
5	0.6777	0.5698	0.7084	0.6652	0.6238	0.6645
6	0.6744	0.5846	0.7457	0.6664	0.6038	0.6697
7	0.6654	0.6008	0.7648	0.6661	0.5849	0.6682
8	0.6583	0.5943	0.7690	0.6634	0.5920	0.6700
9	0.6558	0.6069	0.7868	0.6651	0.5696	0.6723
10	0.6538	0.6055	0.8060	0.6549	0.6120	0.6801
11	0.6411	0.6246	0.8106	0.6576	0.6026	0.6680
12	0.6342	0.6314	0.8368	0.6518	0.6203	0.6731
13	0.6283	0.6476	0.8350	0.6495	0.6297	0.6840
14	0.6213	0.6533	0.8412	0.6537	0.6073	0.6631
15	0.6196	0.6541	0.8586	0.6505	0.6226	0.6799
