epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.7135	0.4921	0.4913	0.6934	0.4994	0.5046
2	0.6954	0.5048	0.5119	0.6935	0.5006	0.5244
3	0.6945	0.5072	0.5144	0.6944	0.5006	0.5139
4	0.6942	0.4959	0.5186	0.6934	0.5006	0.5173
5	0.6937	0.5052	0.5135	0.6933	0.5006	0.4831
6	0.6925	0.5183	0.5218	0.6938	0.5006	0.5037
7	0.6919	0.5172	0.5175	0.6952	0.5006	0.5134
8	0.6923	0.5241	0.5198	0.6944	0.5006	0.5273
9	0.6930	0.5279	0.5400	0.6940	0.5006	0.5608
10	0.6905	0.5406	0.5611	0.6942	0.5006	0.5040
11	0.6896	0.5393	0.5326	0.6989	0.5006	0.5218
12	0.6917	0.5244	0.6028	0.6940	0.5006	0.5647
13	0.6911	0.5365	0.5271	0.6952	0.5006	0.5116
14	0.6884	0.5448	0.5661	0.6940	0.5006	0.5442
15	0.6881	0.5499	0.6227	0.6980	0.5006	0.5465
