epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.6931	0.5079	0.6301	0.7621	0.3327	0.4603
2	0.6826	0.5589	0.6390	0.6763	0.6115	0.4776
3	0.6797	0.5733	0.6689	0.7835	0.3705	0.4539
4	0.6679	0.5864	0.6769	0.8750	0.3489	0.4413
5	0.6544	0.6191	0.7024	0.7935	0.4388	0.4533
6	0.6557	0.6204	0.7214	0.8114	0.4209	0.4672
7	0.6447	0.6139	0.7328	0.7253	0.5162	0.4765
8	0.6422	0.6257	0.7386	0.6870	0.5504	0.4899
9	0.6154	0.6584	0.7637	0.8424	0.4532	0.4796
10	0.6252	0.6558	0.7648	0.9191	0.3813	0.4508
11	0.6074	0.6518	0.7931	0.8191	0.4676	0.4858
12	0.6045	0.6793	0.7924	0.8238	0.4101	0.4779
13	0.6078	0.6754	0.8225	0.7640	0.4856	0.4723
14	0.6022	0.6571	0.8226	0.7825	0.4604	0.5089
15	0.5707	0.6819	0.8231	0.7208	0.5522	0.5175
