epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.7451	0.5052	0.5706	0.7128	0.3777	0.4995
2	0.7041	0.4987	0.5823	0.7135	0.3417	0.5155
3	0.6886	0.5327	0.6300	0.7121	0.3741	0.5210
4	0.6881	0.5537	0.6404	0.7127	0.3885	0.5458
5	0.6958	0.5314	0.6849	0.7064	0.4137	0.5215
6	0.6816	0.5550	0.7117	0.7195	0.3921	0.5008
7	0.6777	0.5720	0.7306	0.7004	0.4892	0.5241
8	0.6749	0.5641	0.7410	0.7173	0.4299	0.5245
9	0.6505	0.6126	0.7651	0.6983	0.5216	0.5413
10	0.6597	0.5942	0.7780	0.6893	0.5576	0.5388
11	0.6477	0.6270	0.8097	0.7291	0.4299	0.5256
12	0.6738	0.5785	0.8208	0.7318	0.4101	0.5265
13	0.6433	0.6152	0.8376	0.7554	0.3795	0.5199
14	0.6359	0.6453	0.8440	0.7553	0.4119	0.5163
15	0.6312	0.6257	0.8623	0.7232	0.4694	0.5139
