epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.7498	0.5447	0.7032	0.6709	0.6353	0.6739
2	0.6683	0.5938	0.7404	0.6636	0.6024	0.6967
3	0.6421	0.6210	0.7626	0.6433	0.6635	0.7065
4	0.6310	0.6472	0.7811	0.6286	0.6612	0.7165
5	0.6145	0.6589	0.7876	0.6273	0.6612	0.7234
6	0.6094	0.6751	0.8058	0.6318	0.6635	0.7187
7	0.6049	0.6731	0.8117	0.6290	0.6459	0.7233
8	0.5928	0.6865	0.8174	0.6175	0.6788	0.7282
9	0.6037	0.6697	0.8289	0.6142	0.6824	0.7316
10	0.5890	0.6969	0.8447	0.6181	0.6612	0.7343
11	0.5814	0.6892	0.8487	0.6202	0.6529	0.7292
12	0.5788	0.7046	0.8531	0.6098	0.6647	0.7311
13	0.5582	0.7285	0.8614	0.6048	0.6600	0.7310
14	0.5670	0.7090	0.8676	0.6228	0.6459	0.7237
15	0.5555	0.7127	0.8739	0.6122	0.6400	0.7221
