epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.7703	0.5251	0.5947	0.6905	0.5377	0.5964
2	0.6854	0.5625	0.6389	0.6932	0.5377	0.6321
3	0.6789	0.5743	0.6405	0.7193	0.5377	0.6162
4	0.6746	0.5871	0.6676	0.7112	0.5377	0.6368
5	0.6730	0.5945	0.6778	0.7172	0.5377	0.6162
6	0.6725	0.5935	0.6906	0.7288	0.5377	0.6385
7	0.6644	0.6032	0.7014	0.7346	0.5377	0.6350
8	0.6590	0.6069	0.7096	0.7272	0.5377	0.6347
9	0.6528	0.6191	0.7342	0.7418	0.5377	0.6310
10	0.6459	0.6443	0.7388	0.7252	0.5377	0.6347
11	0.6444	0.6349	0.7491	0.7307	0.5377	0.6471
12	0.6443	0.6335	0.7524	0.7523	0.5377	0.6337
13	0.6350	0.6413	0.7767	0.7437	0.5377	0.6302
14	0.6279	0.6571	0.7903	0.7686	0.5377	0.6076
15	0.6168	0.6602	0.8031	0.7699	0.5377	0.6139
