epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.6060	0.6708	0.7815	0.5564	0.7165	0.7847
2	0.5725	0.7105	0.7931	0.5433	0.7271	0.7919
3	0.5622	0.7135	0.8021	0.5389	0.7459	0.7980
4	0.5562	0.7206	0.8056	0.5411	0.7318	0.7972
5	0.5445	0.7249	0.8104	0.5395	0.7459	0.8026
6	0.5424	0.7300	0.8180	0.5294	0.7435	0.8058
7	0.5410	0.7357	0.8220	0.5220	0.7318	0.8105
8	0.5297	0.7418	0.8256	0.5315	0.7376	0.8040
9	0.5313	0.7334	0.8311	0.5227	0.7388	0.8096
10	0.5215	0.7448	0.8416	0.5217	0.7494	0.8082
11	0.5105	0.7515	0.8441	0.5315	0.7400	0.7984
12	0.5114	0.7549	0.8540	0.5216	0.7412	0.8079
13	0.5139	0.7495	0.8544	0.5431	0.7329	0.7950
14	0.4870	0.7673	0.8642	0.5448	0.7365	0.7992
15	0.4876	0.7781	0.8691	0.5457	0.7294	0.7934
