epoch	train_loss	train_acc	train_auc	val_loss	val_acc	val_auc
1	0.7264	0.5071	0.5130	0.6931	0.5006	0.5472
2	0.6964	0.4973	0.5194	0.6956	0.5006	0.5240
3	0.6934	0.5140	0.5274	0.6951	0.5006	0.5164
4	0.6935	0.4881	0.5119	0.6949	0.5006	0.5120
5	0.6933	0.5150	0.5492	0.6931	0.4994	0.5184
6	0.6922	0.5269	0.5688	0.6942	0.5006	0.5437
7	0.6931	0.5238	0.5021	0.6958	0.5006	0.5012
8	0.6914	0.5374	0.5616	0.6948	0.5006	0.5266
9	0.6905	0.5293	0.5361	0.6960	0.5006	0.5328
10	0.6897	0.5361	0.5829	0.6957	0.5006	0.5690
11	0.6887	0.5388	0.5205	0.6990	0.5006	0.5118
12	0.6890	0.5477	0.5719	0.6982	0.5006	0.5454
13	0.6887	0.5524	0.6072	0.7008	0.5006	0.5619
14	0.6870	0.5429	0.6403	0.6968	0.5006	0.5619
15	0.6796	0.5623	0.6515	0.6975	0.5006	0.5713
